molecule_name,potential_energy
dsgdb9nsd_006593,-346.6385
dsgdb9nsd_006595,-346.6535
dsgdb9nsd_006596,-362.7503
dsgdb9nsd_006597,-347.9256
dsgdb9nsd_006598,-383.8141
dsgdb9nsd_006599,-383.8291
dsgdb9nsd_006600,-349.1358
dsgdb9nsd_006601,-385.0324
dsgdb9nsd_006602,-313.24
dsgdb9nsd_006604,-349.1433
dsgdb9nsd_006605,-349.1339
dsgdb9nsd_006606,-385.0341
dsgdb9nsd_006607,-385.0391
dsgdb9nsd_006608,-313.2557
dsgdb9nsd_006609,-349.1619
dsgdb9nsd_006610,-349.1582
dsgdb9nsd_006613,-385.0611
dsgdb9nsd_006614,-314.4953
dsgdb9nsd_006615,-350.3973
dsgdb9nsd_006617,-350.4034
dsgdb9nsd_006618,-386.3076
dsgdb9nsd_006619,-386.2972
dsgdb9nsd_006620,-345.4873
dsgdb9nsd_006623,-346.6904
dsgdb9nsd_006624,-347.9607
dsgdb9nsd_006625,-364.0215
dsgdb9nsd_006626,-364.0157
dsgdb9nsd_006627,-380.0669
dsgdb9nsd_006628,-383.8809
dsgdb9nsd_006629,-399.9347
dsgdb9nsd_006633,-345.4591
dsgdb9nsd_006635,-361.5188
dsgdb9nsd_006637,-382.641
dsgdb9nsd_006638,-398.7009
dsgdb9nsd_006639,-345.4752
dsgdb9nsd_006640,-361.5635
dsgdb9nsd_006641,-361.5334
dsgdb9nsd_006645,-363.9793
dsgdb9nsd_006646,-380.0755
dsgdb9nsd_006647,-347.9488
dsgdb9nsd_006650,-383.8286
dsgdb9nsd_006651,-399.9232
dsgdb9nsd_006652,-364.0077
dsgdb9nsd_006653,-380.1056
dsgdb9nsd_006654,-383.8742
dsgdb9nsd_006656,-364.0095
dsgdb9nsd_006658,-396.1307
dsgdb9nsd_006659,-399.8879
dsgdb9nsd_006660,-415.9827
dsgdb9nsd_006661,-380.0588
dsgdb9nsd_006662,-396.1572
dsgdb9nsd_006663,-399.928
dsgdb9nsd_006668,-401.1892
dsgdb9nsd_006669,-401.1563
dsgdb9nsd_006670,-421.0474
dsgdb9nsd_006671,-401.1514
dsgdb9nsd_006673,-401.1844
dsgdb9nsd_006676,-417.2508
dsgdb9nsd_006677,-417.2176
dsgdb9nsd_006678,-437.1088
dsgdb9nsd_006679,-417.2129
dsgdb9nsd_006681,-417.2354
dsgdb9nsd_006682,-437.1041
dsgdb9nsd_006685,-310.7642
dsgdb9nsd_006686,-326.8615
dsgdb9nsd_006688,-362.7595
dsgdb9nsd_006689,-347.9462
dsgdb9nsd_006692,-401.1654
dsgdb9nsd_006693,-310.7801
dsgdb9nsd_006695,-346.6814
dsgdb9nsd_006696,-362.7706
dsgdb9nsd_006698,-347.946
dsgdb9nsd_006700,-363.9598
dsgdb9nsd_006701,-313.249
dsgdb9nsd_006703,-345.3696
dsgdb9nsd_006705,-365.2339
dsgdb9nsd_006706,-349.1466
dsgdb9nsd_006707,-365.2446
dsgdb9nsd_006708,-349.152
dsgdb9nsd_006709,-365.2509
dsgdb9nsd_006710,-381.2723
dsgdb9nsd_006713,-350.4265
dsgdb9nsd_006714,-366.489
dsgdb9nsd_006718,-386.3298
dsgdb9nsd_006720,-402.3597
dsgdb9nsd_006722,-422.2189
dsgdb9nsd_006724,-401.147
dsgdb9nsd_006725,-417.2076
dsgdb9nsd_006727,-366.4537
dsgdb9nsd_006728,-402.354
dsgdb9nsd_006729,-383.847
dsgdb9nsd_006730,-347.9562
dsgdb9nsd_006731,-364.016
dsgdb9nsd_006734,-349.1523
dsgdb9nsd_006735,-385.0523
dsgdb9nsd_006738,-381.3194
dsgdb9nsd_006740,-401.1781
dsgdb9nsd_006741,-417.234
dsgdb9nsd_006744,-417.208
dsgdb9nsd_006746,-366.451
dsgdb9nsd_006747,-402.3496
dsgdb9nsd_006748,-383.8546
dsgdb9nsd_006753,-399.8986
dsgdb9nsd_006758,-313.2609
dsgdb9nsd_006759,-349.16
dsgdb9nsd_006760,-349.1441
dsgdb9nsd_006765,-402.3947
dsgdb9nsd_006766,-422.2618
dsgdb9nsd_006767,-350.4402
dsgdb9nsd_006768,-366.5009
dsgdb9nsd_006769,-366.4988
dsgdb9nsd_006771,-386.3662
dsgdb9nsd_006772,-402.4199
dsgdb9nsd_006774,-386.3289
dsgdb9nsd_006775,-402.3868
dsgdb9nsd_006777,-386.3343
dsgdb9nsd_006781,-402.3894
dsgdb9nsd_006782,-402.3904
dsgdb9nsd_006784,-422.2535
dsgdb9nsd_006788,-418.4456
dsgdb9nsd_006795,-387.5355
dsgdb9nsd_006796,-387.5327
dsgdb9nsd_006798,-423.4378
dsgdb9nsd_006799,-315.7395
dsgdb9nsd_006800,-351.6429
dsgdb9nsd_006803,-387.5363
dsgdb9nsd_006804,-351.6337
dsgdb9nsd_006805,-387.5371
dsgdb9nsd_006806,-351.6288
dsgdb9nsd_006808,-387.5247
dsgdb9nsd_006810,-328.1113
dsgdb9nsd_006812,-347.9059
dsgdb9nsd_006814,-347.9139
dsgdb9nsd_006816,-360.171
dsgdb9nsd_006820,-380.041
dsgdb9nsd_006821,-383.8098
dsgdb9nsd_006822,-399.9049
dsgdb9nsd_006825,-385.0819
dsgdb9nsd_006826,-385.0891
dsgdb9nsd_006828,-401.1224
dsgdb9nsd_006831,-401.1329
dsgdb9nsd_006832,-350.3963
dsgdb9nsd_006833,-386.299
dsgdb9nsd_006834,-386.2993
dsgdb9nsd_006835,-386.3017
dsgdb9nsd_006838,-350.4057
dsgdb9nsd_006840,-350.4003
dsgdb9nsd_006841,-386.3038
dsgdb9nsd_006843,-386.2987
dsgdb9nsd_006845,-349.1983
dsgdb9nsd_006848,-365.2514
dsgdb9nsd_006849,-349.2067
dsgdb9nsd_006852,-365.2545
dsgdb9nsd_006853,-349.1943
dsgdb9nsd_006854,-349.1992
dsgdb9nsd_006855,-349.2062
dsgdb9nsd_006858,-350.4311
dsgdb9nsd_006859,-350.4274
dsgdb9nsd_006861,-386.3306
dsgdb9nsd_006864,-386.3338
dsgdb9nsd_006867,-386.3334
dsgdb9nsd_006868,-422.2352
dsgdb9nsd_006869,-347.9126
dsgdb9nsd_006870,-364.0101
dsgdb9nsd_006871,-360.1764
dsgdb9nsd_006872,-380.0447
dsgdb9nsd_006873,-380.0443
dsgdb9nsd_006874,-383.8128
dsgdb9nsd_006876,-312.0121
dsgdb9nsd_006877,-347.9141
dsgdb9nsd_006879,-364.0127
dsgdb9nsd_006880,-328.0329
dsgdb9nsd_006882,-385.0895
dsgdb9nsd_006883,-420.9888
dsgdb9nsd_006884,-349.189
dsgdb9nsd_006885,-385.0908
dsgdb9nsd_006886,-365.2359
dsgdb9nsd_006888,-386.299
dsgdb9nsd_006891,-386.2952
dsgdb9nsd_006892,-314.4962
dsgdb9nsd_006893,-350.398
dsgdb9nsd_006894,-350.3973
dsgdb9nsd_006895,-386.2983
dsgdb9nsd_006896,-330.5185
dsgdb9nsd_006898,-366.4157
dsgdb9nsd_006899,-350.3876
dsgdb9nsd_006900,-386.2888
dsgdb9nsd_006902,-422.1865
dsgdb9nsd_006905,-328.0522
dsgdb9nsd_006906,-347.9243
dsgdb9nsd_006907,-312.0059
dsgdb9nsd_006908,-328.1049
dsgdb9nsd_006909,-328.027
dsgdb9nsd_006910,-344.1245
dsgdb9nsd_006912,-344.1385
dsgdb9nsd_006913,-347.9115
dsgdb9nsd_006915,-347.9067
dsgdb9nsd_006916,-364.0053
dsgdb9nsd_006917,-349.1846
dsgdb9nsd_006918,-365.2477
dsgdb9nsd_006920,-365.2078
dsgdb9nsd_006922,-385.0903
dsgdb9nsd_006923,-385.0852
dsgdb9nsd_006924,-401.1468
dsgdb9nsd_006926,-421.0056
dsgdb9nsd_006927,-350.3944
dsgdb9nsd_006928,-366.4215
dsgdb9nsd_006929,-366.4286
dsgdb9nsd_006930,-386.3015
dsgdb9nsd_006931,-386.2956
dsgdb9nsd_006933,-350.3988
dsgdb9nsd_006934,-350.4049
dsgdb9nsd_006935,-330.5224
dsgdb9nsd_006936,-350.3931
dsgdb9nsd_006937,-386.2934
dsgdb9nsd_006940,-366.4193
dsgdb9nsd_006943,-364.0591
dsgdb9nsd_006944,-360.2208
dsgdb9nsd_006945,-380.1125
dsgdb9nsd_006946,-399.9759
dsgdb9nsd_006947,-383.8941
dsgdb9nsd_006948,-399.9564
dsgdb9nsd_006949,-348.0057
dsgdb9nsd_006950,-364.0509
dsgdb9nsd_006951,-383.9091
dsgdb9nsd_006952,-349.2297
dsgdb9nsd_006954,-365.2635
dsgdb9nsd_006955,-385.1537
dsgdb9nsd_006956,-385.1215
dsgdb9nsd_006957,-385.1281
dsgdb9nsd_006959,-421.055
dsgdb9nsd_006960,-385.1341
dsgdb9nsd_006961,-401.1955
dsgdb9nsd_006963,-421.0572
dsgdb9nsd_006964,-401.1582
dsgdb9nsd_006968,-349.2022
dsgdb9nsd_006970,-385.1018
dsgdb9nsd_006971,-313.2935
dsgdb9nsd_006973,-365.2598
dsgdb9nsd_006974,-349.197
dsgdb9nsd_006977,-349.1989
dsgdb9nsd_006978,-365.2582
dsgdb9nsd_006979,-350.4273
dsgdb9nsd_006982,-386.3339
dsgdb9nsd_006983,-422.2267
dsgdb9nsd_006986,-350.4283
dsgdb9nsd_006987,-350.4213
dsgdb9nsd_006990,-386.3295
dsgdb9nsd_006991,-386.3311
dsgdb9nsd_006993,-421.004
dsgdb9nsd_006996,-365.2653
dsgdb9nsd_006997,-401.1666
dsgdb9nsd_006998,-365.2444
dsgdb9nsd_006999,-401.1457
dsgdb9nsd_007001,-401.1683
dsgdb9nsd_007004,-386.3048
dsgdb9nsd_007005,-422.21
dsgdb9nsd_007006,-314.5016
dsgdb9nsd_007007,-350.4077
dsgdb9nsd_007008,-350.4049
dsgdb9nsd_007009,-386.3103
dsgdb9nsd_007010,-350.4061
dsgdb9nsd_007011,-386.3101
dsgdb9nsd_007012,-345.449
dsgdb9nsd_007013,-361.5446
dsgdb9nsd_007015,-378.8256
dsgdb9nsd_007017,-394.9152
dsgdb9nsd_007018,-414.7716
dsgdb9nsd_007019,-378.8323
dsgdb9nsd_007020,-394.9084
dsgdb9nsd_007021,-398.6856
dsgdb9nsd_007022,-414.7801
dsgdb9nsd_007024,-398.7001
dsgdb9nsd_007025,-414.7946
dsgdb9nsd_007026,-416.0009
dsgdb9nsd_007027,-435.8565
dsgdb9nsd_007028,-432.0662
dsgdb9nsd_007029,-416.0081
dsgdb9nsd_007031,-432.057
dsgdb9nsd_007032,-432.0479
dsgdb9nsd_007033,-435.8646
dsgdb9nsd_007034,-451.9345
dsgdb9nsd_007035,-419.8077
dsgdb9nsd_007036,-435.8813
dsgdb9nsd_007038,-345.4741
dsgdb9nsd_007039,-345.4627
dsgdb9nsd_007040,-361.559
dsgdb9nsd_007042,-398.6907
dsgdb9nsd_007047,-346.6729
dsgdb9nsd_007048,-310.7701
dsgdb9nsd_007051,-346.6673
dsgdb9nsd_007052,-362.7651
dsgdb9nsd_007053,-347.9464
dsgdb9nsd_007054,-364.0094
dsgdb9nsd_007055,-363.9772
dsgdb9nsd_007056,-383.8682
dsgdb9nsd_007058,-310.7592
dsgdb9nsd_007060,-342.954
dsgdb9nsd_007061,-342.868
dsgdb9nsd_007062,-358.963
dsgdb9nsd_007063,-358.9861
dsgdb9nsd_007064,-346.6571
dsgdb9nsd_007065,-362.7546
dsgdb9nsd_007066,-378.8504
dsgdb9nsd_007068,-363.9698
dsgdb9nsd_007069,-383.8617
dsgdb9nsd_007072,-399.9572
dsgdb9nsd_007073,-347.9361
dsgdb9nsd_007075,-363.9509
dsgdb9nsd_007076,-380.047
dsgdb9nsd_007077,-383.8354
dsgdb9nsd_007079,-385.1124
dsgdb9nsd_007082,-421.037
dsgdb9nsd_007083,-401.1298
dsgdb9nsd_007084,-421.0149
dsgdb9nsd_007085,-381.3129
dsgdb9nsd_007088,-347.9585
dsgdb9nsd_007090,-363.9916
dsgdb9nsd_007094,-364.042
dsgdb9nsd_007095,-364.0094
dsgdb9nsd_007097,-363.9825
dsgdb9nsd_007099,-383.8707
dsgdb9nsd_007100,-399.9671
dsgdb9nsd_007102,-399.9228
dsgdb9nsd_007103,-383.8419
dsgdb9nsd_007106,-401.1741
dsgdb9nsd_007107,-385.1258
dsgdb9nsd_007108,-381.3101
dsgdb9nsd_007109,-401.1979
dsgdb9nsd_007111,-401.1856
dsgdb9nsd_007113,-417.2473
dsgdb9nsd_007114,-417.2368
dsgdb9nsd_007117,-421.0513
dsgdb9nsd_007118,-417.2311
dsgdb9nsd_007121,-417.2054
dsgdb9nsd_007122,-417.2072
dsgdb9nsd_007125,-417.1903
dsgdb9nsd_007126,-437.0779
dsgdb9nsd_007129,-437.0703
dsgdb9nsd_007130,-421.022
dsgdb9nsd_007131,-417.2068
dsgdb9nsd_007132,-437.0944
dsgdb9nsd_007134,-350.4408
dsgdb9nsd_007135,-386.3375
dsgdb9nsd_007136,-386.3228
dsgdb9nsd_007137,-366.4993
dsgdb9nsd_007138,-386.3671
dsgdb9nsd_007139,-402.3962
dsgdb9nsd_007141,-382.5458
dsgdb9nsd_007142,-402.4182
dsgdb9nsd_007144,-402.3625
dsgdb9nsd_007145,-402.3808
dsgdb9nsd_007146,-422.2636
dsgdb9nsd_007147,-402.3906
dsgdb9nsd_007148,-422.2487
dsgdb9nsd_007152,-349.1554
dsgdb9nsd_007154,-313.2594
dsgdb9nsd_007155,-349.1603
dsgdb9nsd_007156,-349.1516
dsgdb9nsd_007157,-349.1507
dsgdb9nsd_007158,-385.0468
dsgdb9nsd_007161,-313.2491
dsgdb9nsd_007163,-349.1505
dsgdb9nsd_007164,-365.2489
dsgdb9nsd_007165,-345.3623
dsgdb9nsd_007166,-349.1455
dsgdb9nsd_007167,-365.2447
dsgdb9nsd_007168,-381.263
dsgdb9nsd_007169,-349.1393
dsgdb9nsd_007170,-365.2379
dsgdb9nsd_007175,-386.3222
dsgdb9nsd_007177,-402.3586
dsgdb9nsd_007178,-422.2498
dsgdb9nsd_007179,-350.426
dsgdb9nsd_007180,-366.4918
dsgdb9nsd_007183,-386.3241
dsgdb9nsd_007184,-402.3456
dsgdb9nsd_007185,-386.3167
dsgdb9nsd_007188,-422.2415
dsgdb9nsd_007190,-422.2252
dsgdb9nsd_007191,-387.5306
dsgdb9nsd_007193,-351.6343
dsgdb9nsd_007194,-351.6292
dsgdb9nsd_007195,-351.6376
dsgdb9nsd_007199,-387.5347
dsgdb9nsd_007200,-387.5257
dsgdb9nsd_007201,-387.5257
dsgdb9nsd_007202,-387.519
dsgdb9nsd_007204,-423.4233
dsgdb9nsd_007205,-423.4364
dsgdb9nsd_007206,-382.6497
dsgdb9nsd_007210,-383.864
dsgdb9nsd_007211,-364.0072
dsgdb9nsd_007216,-383.8605
dsgdb9nsd_007217,-399.9231
dsgdb9nsd_007218,-313.2596
dsgdb9nsd_007219,-349.1603
dsgdb9nsd_007220,-349.161
dsgdb9nsd_007223,-398.7343
dsgdb9nsd_007227,-414.8009
dsgdb9nsd_007228,-396.1355
dsgdb9nsd_007229,-416.0212
dsgdb9nsd_007232,-435.8963
dsgdb9nsd_007233,-435.8615
dsgdb9nsd_007239,-412.2024
dsgdb9nsd_007240,-432.0881
dsgdb9nsd_007241,-451.9335
dsgdb9nsd_007243,-451.9641
dsgdb9nsd_007246,-347.9448
dsgdb9nsd_007247,-364.0414
dsgdb9nsd_007248,-383.8509
dsgdb9nsd_007249,-399.9457
dsgdb9nsd_007251,-380.0883
dsgdb9nsd_007252,-381.3168
dsgdb9nsd_007254,-385.1254
dsgdb9nsd_007258,-417.2302
dsgdb9nsd_007260,-417.2223
dsgdb9nsd_007261,-437.0767
dsgdb9nsd_007262,-421.0295
dsgdb9nsd_007263,-417.2281
dsgdb9nsd_007264,-437.1016
dsgdb9nsd_007265,-437.0842
dsgdb9nsd_007267,-397.3629
dsgdb9nsd_007269,-417.2269
dsgdb9nsd_007271,-329.3458
dsgdb9nsd_007272,-349.1493
dsgdb9nsd_007273,-365.2479
dsgdb9nsd_007275,-345.3641
dsgdb9nsd_007276,-349.1522
dsgdb9nsd_007278,-385.0531
dsgdb9nsd_007279,-401.1516
dsgdb9nsd_007280,-350.4238
dsgdb9nsd_007281,-366.4904
dsgdb9nsd_007283,-386.3292
dsgdb9nsd_007287,-422.2572
dsgdb9nsd_007288,-422.2321
dsgdb9nsd_007289,-383.8541
dsgdb9nsd_007290,-399.9482
dsgdb9nsd_007293,-364.0474
dsgdb9nsd_007295,-363.9953
dsgdb9nsd_007296,-380.0474
dsgdb9nsd_007298,-396.144
dsgdb9nsd_007299,-399.9196
dsgdb9nsd_007302,-396.1478
dsgdb9nsd_007303,-421.0308
dsgdb9nsd_007304,-385.1252
dsgdb9nsd_007308,-417.2571
dsgdb9nsd_007311,-421.048
dsgdb9nsd_007312,-437.1072
dsgdb9nsd_007314,-417.2269
dsgdb9nsd_007315,-437.0929
dsgdb9nsd_007319,-381.3068
dsgdb9nsd_007320,-397.3732
dsgdb9nsd_007321,-421.03
dsgdb9nsd_007322,-385.1341
dsgdb9nsd_007324,-401.2005
dsgdb9nsd_007325,-381.306
dsgdb9nsd_007326,-417.238
dsgdb9nsd_007327,-401.1993
dsgdb9nsd_007330,-401.1709
dsgdb9nsd_007331,-417.2354
dsgdb9nsd_007332,-421.0547
dsgdb9nsd_007334,-437.1206
dsgdb9nsd_007336,-421.0164
dsgdb9nsd_007338,-437.083
dsgdb9nsd_007341,-386.3368
dsgdb9nsd_007343,-350.4402
dsgdb9nsd_007344,-386.3457
dsgdb9nsd_007345,-366.4877
dsgdb9nsd_007346,-366.5
dsgdb9nsd_007347,-402.4053
dsgdb9nsd_007348,-382.5352
dsgdb9nsd_007352,-402.401
dsgdb9nsd_007353,-422.2708
dsgdb9nsd_007355,-402.3851
dsgdb9nsd_007356,-386.3226
dsgdb9nsd_007357,-422.2309
dsgdb9nsd_007358,-402.3684
dsgdb9nsd_007359,-422.2423
dsgdb9nsd_007363,-350.4377
dsgdb9nsd_007364,-366.4999
dsgdb9nsd_007367,-402.4074
dsgdb9nsd_007368,-366.4894
dsgdb9nsd_007369,-382.5417
dsgdb9nsd_007371,-386.3345
dsgdb9nsd_007373,-402.3918
dsgdb9nsd_007374,-418.4451
dsgdb9nsd_007375,-402.3278
dsgdb9nsd_007381,-422.2351
dsgdb9nsd_007382,-438.3015
dsgdb9nsd_007383,-438.3044
dsgdb9nsd_007387,-387.5387
dsgdb9nsd_007390,-315.7349
dsgdb9nsd_007393,-387.5484
dsgdb9nsd_007398,-387.5302
dsgdb9nsd_007399,-423.4377
dsgdb9nsd_007400,-419.8186
dsgdb9nsd_007402,-435.883
dsgdb9nsd_007405,-451.9452
dsgdb9nsd_007406,-421.0367
dsgdb9nsd_007407,-437.1128
dsgdb9nsd_007408,-385.1364
dsgdb9nsd_007411,-417.267
dsgdb9nsd_007412,-381.3149
dsgdb9nsd_007413,-397.3768
dsgdb9nsd_007414,-401.1894
dsgdb9nsd_007415,-417.2683
dsgdb9nsd_007416,-433.2995
dsgdb9nsd_007422,-385.1338
dsgdb9nsd_007424,-401.2006
dsgdb9nsd_007428,-381.2851
dsgdb9nsd_007429,-417.221
dsgdb9nsd_007432,-417.2491
dsgdb9nsd_007433,-350.4395
dsgdb9nsd_007434,-386.345
dsgdb9nsd_007437,-402.3931
dsgdb9nsd_007438,-382.5198
dsgdb9nsd_007439,-350.4378
dsgdb9nsd_007440,-366.5001
dsgdb9nsd_007444,-366.4893
dsgdb9nsd_007445,-382.5422
dsgdb9nsd_007453,-422.2491
dsgdb9nsd_007457,-351.6405
dsgdb9nsd_007461,-312.0195
dsgdb9nsd_007464,-347.9222
dsgdb9nsd_007465,-383.8143
dsgdb9nsd_007468,-347.9033
dsgdb9nsd_007471,-364.001
dsgdb9nsd_007472,-380.0348
dsgdb9nsd_007473,-347.9157
dsgdb9nsd_007475,-364.013
dsgdb9nsd_007476,-399.9044
dsgdb9nsd_007477,-349.1844
dsgdb9nsd_007480,-365.2499
dsgdb9nsd_007484,-421.0028
dsgdb9nsd_007485,-385.0908
dsgdb9nsd_007486,-420.9832
dsgdb9nsd_007489,-386.2886
dsgdb9nsd_007490,-314.497
dsgdb9nsd_007491,-350.4014
dsgdb9nsd_007492,-350.3925
dsgdb9nsd_007493,-350.403
dsgdb9nsd_007494,-386.2976
dsgdb9nsd_007496,-386.2903
dsgdb9nsd_007497,-350.3888
dsgdb9nsd_007498,-386.2911
dsgdb9nsd_007499,-386.284
dsgdb9nsd_007500,-386.2968
dsgdb9nsd_007501,-422.1898
dsgdb9nsd_007505,-347.9201
dsgdb9nsd_007506,-328.0423
dsgdb9nsd_007507,-328.0514
dsgdb9nsd_007509,-347.9196
dsgdb9nsd_007510,-383.8172
dsgdb9nsd_007511,-347.9054
dsgdb9nsd_007512,-364.0041
dsgdb9nsd_007515,-347.9104
dsgdb9nsd_007517,-328.0398
dsgdb9nsd_007518,-344.1375
dsgdb9nsd_007519,-347.9121
dsgdb9nsd_007520,-364.0099
dsgdb9nsd_007524,-383.8087
dsgdb9nsd_007525,-399.906
dsgdb9nsd_007526,-401.1437
dsgdb9nsd_007527,-401.1147
dsgdb9nsd_007529,-385.0829
dsgdb9nsd_007531,-365.2468
dsgdb9nsd_007532,-385.1073
dsgdb9nsd_007533,-385.0852
dsgdb9nsd_007534,-365.2165
dsgdb9nsd_007536,-365.2062
dsgdb9nsd_007537,-420.9855
dsgdb9nsd_007538,-386.2925
dsgdb9nsd_007539,-350.3928
dsgdb9nsd_007540,-386.2966
dsgdb9nsd_007541,-366.4288
dsgdb9nsd_007542,-386.3
dsgdb9nsd_007546,-350.4034
dsgdb9nsd_007547,-350.3986
dsgdb9nsd_007549,-350.3941
dsgdb9nsd_007550,-386.2936
dsgdb9nsd_007552,-350.3863
dsgdb9nsd_007554,-366.4085
dsgdb9nsd_007555,-366.4195
dsgdb9nsd_007556,-386.2913
dsgdb9nsd_007560,-349.1975
dsgdb9nsd_007562,-385.0903
dsgdb9nsd_007563,-385.1026
dsgdb9nsd_007567,-401.1662
dsgdb9nsd_007569,-401.1522
dsgdb9nsd_007570,-417.1917
dsgdb9nsd_007578,-350.4012
dsgdb9nsd_007582,-350.3992
dsgdb9nsd_007584,-386.2953
dsgdb9nsd_007585,-386.3087
dsgdb9nsd_007586,-422.2024
dsgdb9nsd_007587,-314.4953
dsgdb9nsd_007588,-350.3958
dsgdb9nsd_007589,-330.5168
dsgdb9nsd_007590,-350.403
dsgdb9nsd_007592,-386.2988
dsgdb9nsd_007593,-350.3981
dsgdb9nsd_007594,-386.3023
dsgdb9nsd_007596,-366.432
dsgdb9nsd_007597,-386.3042
dsgdb9nsd_007601,-421.0056
dsgdb9nsd_007604,-349.2011
dsgdb9nsd_007607,-385.104
dsgdb9nsd_007608,-401.168
dsgdb9nsd_007609,-365.2361
dsgdb9nsd_007611,-385.1032
dsgdb9nsd_007613,-365.2203
dsgdb9nsd_007615,-437.0704
dsgdb9nsd_007619,-399.9339
dsgdb9nsd_007623,-399.9466
dsgdb9nsd_007624,-415.999
dsgdb9nsd_007627,-435.8917
dsgdb9nsd_007628,-416
dsgdb9nsd_007631,-349.2
dsgdb9nsd_007633,-385.1329
dsgdb9nsd_007636,-385.1018
dsgdb9nsd_007637,-401.1661
dsgdb9nsd_007638,-421.038
dsgdb9nsd_007640,-350.4042
dsgdb9nsd_007643,-386.3117
dsgdb9nsd_007644,-386.3043
dsgdb9nsd_007646,-401.1523
dsgdb9nsd_007647,-349.1997
dsgdb9nsd_007650,-385.1007
dsgdb9nsd_007651,-401.1668
dsgdb9nsd_007652,-365.2537
dsgdb9nsd_007654,-401.106
dsgdb9nsd_007655,-401.1685
dsgdb9nsd_007658,-349.12
dsgdb9nsd_007660,-385.0414
dsgdb9nsd_007661,-401.0671
dsgdb9nsd_007662,-420.9315
dsgdb9nsd_007663,-313.2191
dsgdb9nsd_007664,-349.1293
dsgdb9nsd_007665,-349.117
dsgdb9nsd_007667,-365.1346
dsgdb9nsd_007668,-313.2535
dsgdb9nsd_007669,-349.155
dsgdb9nsd_007672,-385.0594
dsgdb9nsd_007673,-349.1572
dsgdb9nsd_007675,-385.0562
dsgdb9nsd_007676,-365.1796
dsgdb9nsd_007678,-363.9951
dsgdb9nsd_007679,-363.9812
dsgdb9nsd_007680,-364.0052
dsgdb9nsd_007682,-383.8739
dsgdb9nsd_007683,-383.8568
dsgdb9nsd_007684,-399.9045
dsgdb9nsd_007685,-399.8805
dsgdb9nsd_007686,-419.7734
dsgdb9nsd_007689,-385.0541
dsgdb9nsd_007690,-313.2527
dsgdb9nsd_007691,-349.1528
dsgdb9nsd_007692,-349.1498
dsgdb9nsd_007693,-385.0489
dsgdb9nsd_007694,-313.2713
dsgdb9nsd_007695,-349.17
dsgdb9nsd_007696,-349.17
dsgdb9nsd_007697,-349.1781
dsgdb9nsd_007698,-385.0752
dsgdb9nsd_007699,-378.8904
dsgdb9nsd_007700,-378.8927
dsgdb9nsd_007701,-398.7506
dsgdb9nsd_007702,-378.8955
dsgdb9nsd_007703,-398.7527
dsgdb9nsd_007704,-382.7023
dsgdb9nsd_007705,-415.9897
dsgdb9nsd_007706,-399.9558
dsgdb9nsd_007707,-435.8779
dsgdb9nsd_007708,-380.1223
dsgdb9nsd_007710,-396.1717
dsgdb9nsd_007712,-416.0315
dsgdb9nsd_007717,-416.0081
dsgdb9nsd_007721,-451.9423
dsgdb9nsd_007722,-396.1651
dsgdb9nsd_007727,-419.8446
dsgdb9nsd_007728,-435.9215
dsgdb9nsd_007729,-399.9503
dsgdb9nsd_007730,-416.0339
dsgdb9nsd_007731,-435.8975
dsgdb9nsd_007732,-348.0131
dsgdb9nsd_007733,-364.0562
dsgdb9nsd_007734,-364.0362
dsgdb9nsd_007735,-383.9002
dsgdb9nsd_007736,-364.0664
dsgdb9nsd_007737,-383.9282
dsgdb9nsd_007738,-380.0844
dsgdb9nsd_007739,-364.061
dsgdb9nsd_007740,-380.0822
dsgdb9nsd_007741,-399.9475
dsgdb9nsd_007742,-380.1115
dsgdb9nsd_007743,-399.9747
dsgdb9nsd_007744,-348.005
dsgdb9nsd_007745,-364.0708
dsgdb9nsd_007746,-364.0635
dsgdb9nsd_007749,-383.9213
dsgdb9nsd_007751,-399.9798
dsgdb9nsd_007755,-399.9717
dsgdb9nsd_007757,-380.1152
dsgdb9nsd_007758,-364.0295
dsgdb9nsd_007760,-399.9758
dsgdb9nsd_007762,-399.9638
dsgdb9nsd_007763,-364.0502
dsgdb9nsd_007764,-348.0069
dsgdb9nsd_007765,-364.0627
dsgdb9nsd_007766,-383.9258
dsgdb9nsd_007768,-383.907
dsgdb9nsd_007769,-365.2593
dsgdb9nsd_007771,-313.3031
dsgdb9nsd_007772,-349.2026
dsgdb9nsd_007773,-349.2041
dsgdb9nsd_007774,-385.1045
dsgdb9nsd_007775,-349.2091
dsgdb9nsd_007776,-349.2037
dsgdb9nsd_007779,-401.1628
dsgdb9nsd_007780,-385.1295
dsgdb9nsd_007781,-421.0513
dsgdb9nsd_007784,-365.2926
dsgdb9nsd_007789,-365.2603
dsgdb9nsd_007790,-401.1659
dsgdb9nsd_007791,-385.1491
dsgdb9nsd_007793,-421.0627
dsgdb9nsd_007794,-381.2881
dsgdb9nsd_007795,-365.2567
dsgdb9nsd_007797,-401.1772
dsgdb9nsd_007798,-401.1534
dsgdb9nsd_007800,-401.1822
dsgdb9nsd_007801,-421.0427
dsgdb9nsd_007802,-401.166
dsgdb9nsd_007803,-421.0547
dsgdb9nsd_007804,-365.2509
dsgdb9nsd_007807,-401.1681
dsgdb9nsd_007808,-385.1341
dsgdb9nsd_007811,-421.0493
dsgdb9nsd_007812,-401.157
