molecule_name,X,Y,Z
dsgdb9nsd_010122,-4.5284,1.5486,2.2992
dsgdb9nsd_010123,2.2275,-2.7076,0.9337
dsgdb9nsd_010127,-0.8814,0.5725,3.7685
dsgdb9nsd_010128,-2.7559,0.0818,3.5369
dsgdb9nsd_010129,1.8438,-2.2224,0.1782
dsgdb9nsd_010130,0.2619,-0.4595,0.0641
dsgdb9nsd_010131,-2.9074,-0.9637,-0.3482
dsgdb9nsd_010132,0.3486,0.3074,0.0009
dsgdb9nsd_010134,0.6771,-0.1513,0.1331
dsgdb9nsd_010135,-1.0679,-3.4552,0.941
dsgdb9nsd_010136,-3.995,-1.3506,1.6343
dsgdb9nsd_010137,3.1419,3.0023,0.4182
dsgdb9nsd_010138,3.9822,-0.4888,1.1922
dsgdb9nsd_010139,0.3923,0.7615,0.7532
dsgdb9nsd_010140,-1.0434,-2.5824,1.5777
dsgdb9nsd_010141,-3.9609,-0.2178,2.3043
dsgdb9nsd_010145,0.7477,0.9845,0.8025
dsgdb9nsd_010146,-1.0879,-2.288,1.5037
dsgdb9nsd_010148,1.9606,0.1965,-0.0022
dsgdb9nsd_010149,-0.5127,-2.1785,0.5318
dsgdb9nsd_010150,2.1802,-1.8106,0.1253
dsgdb9nsd_010151,-0.4786,-0.5444,1.1657
dsgdb9nsd_010153,-2.2684,1.7172,-0.0083
dsgdb9nsd_010154,-3.3974,-2.029,0.7735
dsgdb9nsd_010155,-1.2445,-1.2252,0.9164
dsgdb9nsd_010162,5.7418,-0.0002,1.4004
dsgdb9nsd_010163,3.7083,-2.173,-0.5307
dsgdb9nsd_010164,-1.616,-0.9924,1.3877
dsgdb9nsd_010165,-2.4036,0.2733,0.0157
dsgdb9nsd_010166,-2.513,0.0338,1.0672
dsgdb9nsd_010167,0.8457,-0.3456,0.7869
dsgdb9nsd_010168,5.7586,-2.6246,0.8961
dsgdb9nsd_010169,0.1539,2.6316,-0.0002
dsgdb9nsd_010170,-0.424,0.5916,-0.0865
dsgdb9nsd_010171,-0.6693,-0.9719,0.6705
dsgdb9nsd_010173,0.6848,1.3162,-0.3188
dsgdb9nsd_010176,-0.8065,0.4072,0.4621
dsgdb9nsd_010177,-0.7841,-4.3966,0.2515
dsgdb9nsd_010178,0.5342,-0.4899,-0.0098
dsgdb9nsd_010179,-0.6804,-3.7196,0.5828
dsgdb9nsd_010181,1.9597,-2.5924,0.0952
dsgdb9nsd_010185,0.1136,-4.2708,1.1515
dsgdb9nsd_010187,2.1923,2.119,1.7323
dsgdb9nsd_010188,-0.1245,0.255,0.6824
dsgdb9nsd_010190,-0.7058,-3.2148,0.1697
dsgdb9nsd_010191,1.6541,-0.7086,1.5428
dsgdb9nsd_010193,-2.9094,2.1299,1.1329
dsgdb9nsd_010194,-0.9996,-3.2469,1.555
dsgdb9nsd_010195,3.78,2.3014,1.7161
dsgdb9nsd_010199,1.4189,-0.2293,1.4291
dsgdb9nsd_010201,-1.1788,-0.8358,-0.4194
dsgdb9nsd_010202,0.5531,-2.3389,0.1568
dsgdb9nsd_010203,-0.846,-0.0615,0.0826
dsgdb9nsd_010204,-1.8448,-1.5474,0.6602
dsgdb9nsd_010205,-0.5062,-1.3904,-0.0785
dsgdb9nsd_010206,-1.1977,-3.195,1.1279
dsgdb9nsd_010207,0.6265,-2.4772,0.6267
dsgdb9nsd_010208,-0.0211,-3.6233,1.2588
dsgdb9nsd_010209,0.5389,1.9204,-0.0226
dsgdb9nsd_010211,4.9619,-1.5528,0.9238
dsgdb9nsd_010212,1.5984,1.3558,0.0111
dsgdb9nsd_010213,-3.3116,-0.4956,0.8643
dsgdb9nsd_010215,3.5584,-0.6787,0.8692
dsgdb9nsd_010216,0.4223,-2.9445,0.4786
dsgdb9nsd_010217,1.4413,-1.7259,0.5005
dsgdb9nsd_010218,0.1591,-0.8622,1.0087
dsgdb9nsd_010219,0.1313,-1.0255,0.4697
dsgdb9nsd_010222,0.6309,-2.8463,0.7505
dsgdb9nsd_010223,-0.8902,-0.8848,-0.2406
dsgdb9nsd_010225,-0.2482,-1.2757,0.6232
dsgdb9nsd_010229,0.1258,0.0033,0.8734
dsgdb9nsd_010230,1.2105,1.0207,1.4159
dsgdb9nsd_010232,-1.417,1.5962,0.2345
dsgdb9nsd_010235,-1.127,-0.8818,-0.4105
dsgdb9nsd_010236,-1.0916,1.5755,1.5737
dsgdb9nsd_010237,-0.1675,-2.6497,1.0846
dsgdb9nsd_010239,0.2486,-6.2099,-0.062
dsgdb9nsd_010240,0.001,-7.6935,0.0003
dsgdb9nsd_010242,-0.3897,0.1805,1.4083
dsgdb9nsd_010243,0.4926,1.5395,0.6118
dsgdb9nsd_010245,5.8225,1.4621,0.6136
dsgdb9nsd_010246,-0.0025,-3.5428,-2.476
dsgdb9nsd_010247,-2.7578,0.2861,-0.4188
dsgdb9nsd_010248,-4.0757,1.8791,0.0002
dsgdb9nsd_010253,4.4849,2.4949,1.3474
dsgdb9nsd_010254,-0.6019,-0.0002,-0.0115
dsgdb9nsd_010255,-1.3963,-3.5063,0.558
dsgdb9nsd_010256,4.3925,-0.0006,1.1505
dsgdb9nsd_010258,-2.7335,-3.9314,-0.3414
dsgdb9nsd_010259,-1.1704,-3.5266,1.1798
dsgdb9nsd_010260,-3.4645,-1.5488,-1.3917
dsgdb9nsd_010261,-0.5734,-2.2033,0.8741
dsgdb9nsd_010262,2.9447,-1.2911,0.4402
dsgdb9nsd_010263,2.5597,1.6862,-0.4268
dsgdb9nsd_010266,3.2965,-3.0037,-1.4873
dsgdb9nsd_010267,-2.7755,-0.0009,2.0013
dsgdb9nsd_010268,-1.9555,0.4888,-0.0002
dsgdb9nsd_010270,1.7676,-0.5608,0.6607
dsgdb9nsd_010272,-2.5289,-1.5299,0.1872
dsgdb9nsd_010273,2.4791,0.3342,-0.4689
dsgdb9nsd_010274,2.0428,1.257,-0.0005
dsgdb9nsd_010275,1.921,0.5547,-0.0002
dsgdb9nsd_010276,6.4149,5.8843,-0.0001
dsgdb9nsd_010277,2.9689,0.4528,0.2961
dsgdb9nsd_010279,0.2468,1.7905,1.0747
dsgdb9nsd_010281,-0.1865,-1.3237,1.6209
dsgdb9nsd_010282,-0.4771,-0.3193,-0.0801
dsgdb9nsd_010286,0.1099,-0.968,1.2186
dsgdb9nsd_010288,0.0924,-0.449,2.7366
dsgdb9nsd_010291,4.2616,1.3872,-0.3681
dsgdb9nsd_010294,-0.3985,-0.26,-0.9219
dsgdb9nsd_010296,-0.9753,0.4802,0.7571
dsgdb9nsd_010297,-2.6831,-2.1557,-0.2287
dsgdb9nsd_010298,1.7826,0.185,0.3648
dsgdb9nsd_010301,-0.2987,0.6518,-0.946
dsgdb9nsd_010302,-1.4597,-3.5946,0.4815
dsgdb9nsd_010303,0.1049,-2.4678,-1.7808
dsgdb9nsd_010306,-4.3341,1.0137,-1.6171
dsgdb9nsd_010310,0.2838,0.2823,0.6945
dsgdb9nsd_010311,-0.4124,-0.449,-0.1927
dsgdb9nsd_010312,-1.1649,-2.774,1.2106
dsgdb9nsd_010314,-1.9742,-3.3161,0.245
dsgdb9nsd_010315,1.2988,-1.3102,0.7268
dsgdb9nsd_010319,0.7717,2.5531,-1.1931
dsgdb9nsd_010323,-0.7017,-1.2014,-0.1112
dsgdb9nsd_010328,0.1954,0.813,1.6641
dsgdb9nsd_010331,1.1567,-2.31,0.8648
dsgdb9nsd_010332,0.6576,-3.0067,-0.0302
dsgdb9nsd_010333,2.8921,-2.0289,-1.0831
dsgdb9nsd_010334,-3.2883,-0.5481,-0.279
dsgdb9nsd_010335,0.2941,-1.7796,-0.0183
dsgdb9nsd_010336,-0.1854,-2.448,0.7604
dsgdb9nsd_010337,-3.312,-1.2216,0.6386
dsgdb9nsd_010338,-1.3779,-0.5678,-2.0298
dsgdb9nsd_010339,-0.545,-0.4362,-3.2236
dsgdb9nsd_010341,0.9919,-1.4095,-1.262
dsgdb9nsd_010344,0.7294,-1.6295,2.067
dsgdb9nsd_010345,0.3561,-2.0729,3.1648
dsgdb9nsd_010346,1.8695,-2.7912,1.1986
dsgdb9nsd_010347,2.9495,-2.1004,0.2695
dsgdb9nsd_010349,13.0721,0.3057,0.257
dsgdb9nsd_010350,0.5733,-0.3039,1.6905
dsgdb9nsd_010352,-5.2058,-0.7256,1.1554
dsgdb9nsd_010354,0.505,-0.8397,-1.7561
dsgdb9nsd_010356,0.0084,-0.011,-0.0281
dsgdb9nsd_010358,-0.7449,0.4259,1.0102
dsgdb9nsd_010359,1.6433,0.1768,0.1796
dsgdb9nsd_010363,0.4473,0.4706,2.333
dsgdb9nsd_010365,-0.2617,-3.9951,0
dsgdb9nsd_010366,-4.0432,2.4517,0.494
dsgdb9nsd_010367,-0.4583,-0.0007,1.8097
dsgdb9nsd_010369,-2.8479,1.3679,0.0004
dsgdb9nsd_010370,1.1094,0.0019,0.0003
dsgdb9nsd_010371,-0.7833,-3.0185,-0.0002
dsgdb9nsd_010372,4.0182,-2.6061,0.0001
dsgdb9nsd_010373,-4.2436,-1.5635,0.4106
dsgdb9nsd_010374,-4.5587,-0.0009,1.914
dsgdb9nsd_010375,3.6281,-3.0911,-0.0007
dsgdb9nsd_010376,2.7112,-0.0015,-0.0006
dsgdb9nsd_010377,-0.9873,-1.7672,0.7909
dsgdb9nsd_010378,2.4616,-1.506,0.9831
dsgdb9nsd_010380,0.8084,-1.5926,0.7264
dsgdb9nsd_010381,-2.7778,-1.2897,0.491
dsgdb9nsd_010383,-2.5592,-0.4277,0.8781
dsgdb9nsd_010385,1.9174,-2.6669,0.6539
dsgdb9nsd_010386,-1.4461,-1.2886,0.5942
dsgdb9nsd_010387,-0.7855,-2.3667,1.2797
dsgdb9nsd_010388,0.4715,-0.7949,0.6646
dsgdb9nsd_010391,0.4204,-1.8944,0
dsgdb9nsd_010395,-1.8091,2.7372,-0.4837
dsgdb9nsd_010396,-0.2226,1.0759,-0.0188
dsgdb9nsd_010397,-0.3202,-1.8783,0.7875
dsgdb9nsd_010398,1.6008,-1.9049,0.7636
dsgdb9nsd_010400,1.8822,0.6396,0.4115
dsgdb9nsd_010401,-1.4375,-2.8893,-1.8404
dsgdb9nsd_010403,2.3463,-3.2849,-0.3512
dsgdb9nsd_010404,2.0665,-4.0982,1.1983
dsgdb9nsd_010406,1.7498,-3.2055,1.9407
dsgdb9nsd_010410,2.6741,-2.3599,0.6148
dsgdb9nsd_010411,-1.1086,-0.3704,0.4102
dsgdb9nsd_010412,0.4715,-3.3171,0.0888
dsgdb9nsd_010414,1.1184,-3.1372,0.6934
dsgdb9nsd_010415,1.6868,-1.4356,0.9035
dsgdb9nsd_010416,-1.9424,0.2585,0.6441
dsgdb9nsd_010417,-0.2523,-2.6039,0.3705
dsgdb9nsd_010418,1.7822,-3.8169,2.0648
dsgdb9nsd_010420,-0.425,-1.1931,-0.4437
dsgdb9nsd_010424,4.0368,-2.5799,1.7188
dsgdb9nsd_010425,2.5145,-0.4277,-0.608
dsgdb9nsd_010426,1.5187,-1.2902,-0.7512
dsgdb9nsd_010427,0.7151,-1.2678,-1.1616
dsgdb9nsd_010428,1.4745,-2.1338,-0.3321
dsgdb9nsd_010429,2.2888,-0.7717,0.9886
dsgdb9nsd_010431,-0.1744,-0.7012,-0.1456
dsgdb9nsd_010432,-0.8691,-1.4843,0.0149
dsgdb9nsd_010433,2.5176,-0.8419,-0.4281
dsgdb9nsd_010435,1.1523,-2.1564,1.27
dsgdb9nsd_010436,-0.8611,1.0676,0.8154
dsgdb9nsd_010437,-3.3952,-1.5879,-1.6015
dsgdb9nsd_010438,4.1627,-0.2495,-2.0374
dsgdb9nsd_010440,0.5223,-0.7771,-0.11
dsgdb9nsd_010441,-0.0214,-4.1044,-0.185
dsgdb9nsd_010442,-0.3211,-1.0224,1.4484
dsgdb9nsd_010444,0.5879,0.1406,1.805
dsgdb9nsd_010445,0.1562,-3.3084,1.8432
dsgdb9nsd_010448,2.8683,-4.1529,3.4241
dsgdb9nsd_010449,1.3917,-2.002,-0.6388
dsgdb9nsd_010450,-0.4319,-1.0646,-1.761
dsgdb9nsd_010454,-4.6081,-1.5196,2.7688
dsgdb9nsd_010456,0.779,-2.7116,2.2791
dsgdb9nsd_010457,2.4143,-0.2595,-0.6711
dsgdb9nsd_010458,0.898,-3.2,-0.9675
dsgdb9nsd_010459,1.4909,-0.1795,2.0624
dsgdb9nsd_010462,-1.7875,-3.8836,-1.5605
dsgdb9nsd_010463,-1.5246,0.9808,-2.8012
dsgdb9nsd_010465,3.6531,-0.3777,1.3888
dsgdb9nsd_010468,-2.8058,-1.8922,0.457
dsgdb9nsd_010469,0.7037,-1.4416,2.3179
dsgdb9nsd_010471,-1.3947,0.7541,0.0019
dsgdb9nsd_010472,5.0319,-1.4147,1.5402
dsgdb9nsd_010473,0.4704,-0.7845,-0.0025
dsgdb9nsd_010474,2.3958,-3.7126,-0.0008
dsgdb9nsd_010475,2.0189,-0.4795,-0.8629
dsgdb9nsd_010476,4.0199,-3.5527,-0.8468
dsgdb9nsd_010478,3.2997,-2.5145,-1.6066
dsgdb9nsd_010480,1.4523,-2.9215,-0.6638
dsgdb9nsd_010481,-0.8434,-1.8252,1.3628
dsgdb9nsd_010482,0.5411,-0.0245,0.1195
dsgdb9nsd_010484,3.506,-0.6508,1.5582
dsgdb9nsd_010488,3.7576,-0.5229,2.6883
dsgdb9nsd_010489,0.2747,0.384,-1.0279
dsgdb9nsd_010490,0.1863,-0.6602,-1.5936
dsgdb9nsd_010492,3.3066,0.032,0.4187
dsgdb9nsd_010493,3.1477,-1.3529,-2.5182
dsgdb9nsd_010494,1.9135,2.5571,2.4513
dsgdb9nsd_010495,-1.3235,-1.168,-0.4872
dsgdb9nsd_010496,1.5054,-1.8759,-0.208
dsgdb9nsd_010497,0.8241,-1.1497,-1.1861
dsgdb9nsd_010498,0.1203,-0.0481,-0.0122
dsgdb9nsd_010500,-1.0606,0.3556,-1.6118
dsgdb9nsd_010502,-2.1588,0.3827,2.6184
dsgdb9nsd_010503,-3.4769,-1.1833,1.5508
dsgdb9nsd_010504,2.46,-0.9575,0.0483
dsgdb9nsd_010507,2.5123,-0.8364,1.0094
dsgdb9nsd_010508,-0.6405,-0.8082,2.6812
dsgdb9nsd_010509,1.9105,0.1304,1.303
dsgdb9nsd_010510,3.4197,0.306,0.0925
dsgdb9nsd_010511,1.5392,-2.6557,0.1834
dsgdb9nsd_010512,-0.4783,-2.6343,2.2139
dsgdb9nsd_010513,-1.192,1.946,-0.8202
dsgdb9nsd_010515,-1.0968,-0.4447,-0.6623
dsgdb9nsd_010516,-0.3041,-0.0233,0.8421
dsgdb9nsd_010517,0.0358,0.7269,0.4255
dsgdb9nsd_010518,1.3779,0.2529,0.4702
dsgdb9nsd_010519,0.0516,0.1184,0.0713
dsgdb9nsd_010520,-0.0801,-0.5629,-1.5428
dsgdb9nsd_010521,-0.0691,0.0764,0.9942
dsgdb9nsd_010522,-0.2197,0.4568,1.2429
dsgdb9nsd_010523,0.5203,-2.0819,-0.432
dsgdb9nsd_010524,-1.4812,0.4998,-1.0414
dsgdb9nsd_010525,-0.0121,0.009,0.9904
dsgdb9nsd_010529,-1.2405,-2.4323,-1.0167
dsgdb9nsd_010530,1.3862,-2.4839,-1.5632
dsgdb9nsd_010531,-1.5806,-1.1445,1.3661
dsgdb9nsd_010532,-0.368,0.7285,2.5243
dsgdb9nsd_010533,-0.509,-1.4783,-1.5179
dsgdb9nsd_010534,0.8995,0.72,-0.4102
dsgdb9nsd_010535,-0.1694,-0.6447,0.0356
dsgdb9nsd_010536,-1.2125,-3.8661,-0.0566
dsgdb9nsd_010538,2.3513,-4.0578,-1.2327
dsgdb9nsd_010539,0.2078,0.2918,-1.5857
dsgdb9nsd_010540,1.4783,-2.9825,-1.7324
dsgdb9nsd_010541,-1.5956,-4.3603,0.376
dsgdb9nsd_010542,0.0174,-0.0536,0.9358
dsgdb9nsd_010543,-1.3198,-3.2519,0.8946
dsgdb9nsd_010545,1.6718,-3.788,-1.6518
dsgdb9nsd_010546,-0.5065,-1.0245,-0.8262
dsgdb9nsd_010547,-1.5425,-4.2559,-0.9874
dsgdb9nsd_010548,-0.2435,0.0985,1.3256
dsgdb9nsd_010549,-1.284,-3.2193,1.3982
dsgdb9nsd_010550,0.6537,-0.2399,-2.4257
dsgdb9nsd_010551,1.6581,-3.619,-2.5592
dsgdb9nsd_010552,0.0921,0.1055,1.1044
dsgdb9nsd_010553,-0.9694,-3.0694,0.9892
dsgdb9nsd_010554,1.3005,-1.1192,1.0719
dsgdb9nsd_010555,3.6209,1.5632,1.7925
dsgdb9nsd_010557,1.1995,-2.34,-0.5943
dsgdb9nsd_010559,0.2749,-2.7586,-0.7775
dsgdb9nsd_010560,-0.4896,-1.715,-1.0941
dsgdb9nsd_010564,0.2909,-1.8274,1.94
dsgdb9nsd_010566,0.8054,-1.7221,1.363
dsgdb9nsd_010567,-0.7329,-1.2545,0.107
dsgdb9nsd_010569,4.2333,-0.1729,0.9972
dsgdb9nsd_010570,3.3949,-3.5058,1.1398
dsgdb9nsd_010571,-0.3215,-1.042,-0.9261
dsgdb9nsd_010572,3.1888,-0.267,-0.1728
dsgdb9nsd_010573,2.4898,-3.791,-0.0039
dsgdb9nsd_010574,0.4165,0.0969,-1.7411
dsgdb9nsd_010576,3.3465,-2.563,-1.0002
dsgdb9nsd_010578,4.5166,0.9663,1.4501
dsgdb9nsd_010579,3.603,-2.3842,1.5614
dsgdb9nsd_010580,4.1183,0.1927,0.5946
dsgdb9nsd_010582,-0.185,0.52,0.7323
dsgdb9nsd_010583,3.3986,0.3271,1.6072
dsgdb9nsd_010584,2.2128,-3.5698,0.0545
dsgdb9nsd_010585,-1.0869,-1.8195,-0.2032
dsgdb9nsd_010586,2.4038,-1.54,0.4231
dsgdb9nsd_010588,4.8224,-0.821,0.5288
dsgdb9nsd_010589,-1.4168,-1.488,-2.2246
dsgdb9nsd_010592,2.7401,-0.4292,0.8045
dsgdb9nsd_010593,-1.9535,-0.5711,0.9011
dsgdb9nsd_010594,1.6229,-0.6162,1.5286
dsgdb9nsd_010595,-0.3498,0.4248,-0.497
dsgdb9nsd_010599,0.1615,0.6571,0.5067
dsgdb9nsd_010600,1.5501,-1.939,0.0782
dsgdb9nsd_010601,2.1973,-0.2264,-0.7141
dsgdb9nsd_010602,-2.3532,-1.2237,0.8869
dsgdb9nsd_010605,1.1295,0.0253,0.0832
dsgdb9nsd_010606,0.2235,1.1932,1.2414
dsgdb9nsd_010607,0.4871,-0.0035,-1.0582
dsgdb9nsd_010608,0.9837,0.0651,0.1002
dsgdb9nsd_010610,0.1023,-1.308,-0.9616
dsgdb9nsd_010612,-0.1083,0.7119,-1.2755
dsgdb9nsd_010614,-1.2595,-1.3849,-0.7675
dsgdb9nsd_010615,0.7598,-1.1383,-0.3163
dsgdb9nsd_010616,0.2652,1.2808,0.0758
dsgdb9nsd_010619,3.3563,1.2417,0.0163
dsgdb9nsd_010621,-1.6065,-1.8297,0.1447
dsgdb9nsd_010622,4.1772,0.6492,0.4204
dsgdb9nsd_010623,3.6328,3.5453,-1.3129
dsgdb9nsd_010624,1.6449,-1.0068,-1.1197
dsgdb9nsd_010625,4.501,1.6946,-0.7675
dsgdb9nsd_010627,2.9222,-3.0389,0.6747
dsgdb9nsd_010630,-0.7381,0.9255,0.9557
dsgdb9nsd_010631,-3.6329,2.4169,2.0082
dsgdb9nsd_010633,2.5343,-1.8191,-0.1199
dsgdb9nsd_010634,-0.4298,0.0621,-1.7026
dsgdb9nsd_010635,-2.8613,2.6884,-1.3802
dsgdb9nsd_010640,-4.8364,1.564,1.0742
dsgdb9nsd_010641,-3.3909,1.8014,0.2971
dsgdb9nsd_010644,-2.5072,2.7357,2.5459
dsgdb9nsd_010645,1.6026,1.0123,1.1813
dsgdb9nsd_010647,3.646,-0.0139,2.468
dsgdb9nsd_010648,0.5593,1.4851,1.9462
dsgdb9nsd_010649,-2.9622,1.3447,2.5214
dsgdb9nsd_010650,-1.8435,-2.1348,0.5503
dsgdb9nsd_010651,-2.0554,-0.531,-1.0282
dsgdb9nsd_010654,-3.2932,0.4365,1.9948
dsgdb9nsd_010656,0.3143,-1.5956,-1.5389
dsgdb9nsd_010657,-2.4066,0.5313,-0.741
dsgdb9nsd_010658,2.2635,-0.9003,1.4678
dsgdb9nsd_010660,-0.5836,0.6789,2.1924
dsgdb9nsd_010662,-1.945,0.511,0.0009
dsgdb9nsd_010663,-0.7323,-1.4119,0.0006
dsgdb9nsd_010664,0.8791,1.5177,1.4842
dsgdb9nsd_010665,-2.2226,-0.4204,1.6865
dsgdb9nsd_010666,0.2542,1.8127,0.6279
dsgdb9nsd_010667,3.3848,3.5222,1.1588
dsgdb9nsd_010669,2.3664,-1.4347,0.0016
dsgdb9nsd_010671,1.5006,2.5104,1.3685
dsgdb9nsd_010672,1.8637,-0.993,1.5502
dsgdb9nsd_010673,0.8168,2.2343,-0.2248
dsgdb9nsd_010674,3.8294,4.0865,0.3432
dsgdb9nsd_010675,-1.8863,0.7281,0.0008
dsgdb9nsd_010678,-0.7657,-1.579,-0.0002
dsgdb9nsd_010679,0.6389,0.0575,1.1774
dsgdb9nsd_010680,-1.7879,-0.1861,1.5422
dsgdb9nsd_010683,-1.6609,-0.1676,-1.1213
dsgdb9nsd_010684,-4.6639,1.738,-0.6107
dsgdb9nsd_010685,-0.2184,-0.1805,-1.6401
dsgdb9nsd_010686,-3.318,1.5646,-1.2347
dsgdb9nsd_010687,-5.2232,0.8591,-1.6319
dsgdb9nsd_010688,-3.6638,0.6237,-0.778
dsgdb9nsd_010689,0.8366,0.1105,1.0158
dsgdb9nsd_010690,-0.0116,-3.0801,1.0541
dsgdb9nsd_010691,-1.7582,-1.6813,-1.1744
dsgdb9nsd_010692,-1.4122,-3.2282,1.9633
dsgdb9nsd_010693,-1.0698,0.3183,-0.5796
dsgdb9nsd_010694,-2.2109,1.2462,-0.3437
dsgdb9nsd_010695,-1.0639,-3.3556,-0.0003
dsgdb9nsd_010696,2.4172,1.4261,0.0005
dsgdb9nsd_010698,-1.1172,1.6445,-0.7921
dsgdb9nsd_010699,-2.6377,-1.249,-1.1845
dsgdb9nsd_010700,-2.5893,0.2621,-0.493
dsgdb9nsd_010701,-0.2779,1.5551,0.3051
dsgdb9nsd_010704,-0.4846,-0.1142,1.7003
dsgdb9nsd_010705,-0.1752,3.0818,-0.1827
dsgdb9nsd_010707,2.6871,-1.1088,1.7364
dsgdb9nsd_010713,2.0307,-1.1639,0.0293
dsgdb9nsd_010715,3.8488,2.5869,-0.5653
dsgdb9nsd_010716,-1.6241,0.4716,-0.1811
dsgdb9nsd_010722,-2.9672,0.4672,-0.0545
dsgdb9nsd_010723,-1.7451,0.1754,-0.9002
dsgdb9nsd_010725,1.8946,2.3158,0.495
dsgdb9nsd_010726,0.2551,0.5479,-0.0448
dsgdb9nsd_010727,-0.0302,-0.1566,-0.0005
dsgdb9nsd_010728,0.3444,-0.3959,1.3308
dsgdb9nsd_010729,-1.2244,-1.7461,0.7172
dsgdb9nsd_010732,0.3775,0.5121,0.5799
dsgdb9nsd_010733,0.0937,-0.3096,0.275
dsgdb9nsd_010734,0.4638,0.3536,0.0065
dsgdb9nsd_010735,0.7212,-0.6394,1.5139
dsgdb9nsd_010737,2.9541,2.6812,0.2606
dsgdb9nsd_010738,1.0859,-3.0236,0.8708
dsgdb9nsd_010740,-0.4258,-2.653,0.0001
dsgdb9nsd_010741,3.9434,2.2288,0.004
dsgdb9nsd_010742,1.0627,-1.9358,1.1474
dsgdb9nsd_010745,-1.8532,1.6002,0.3869
dsgdb9nsd_010748,0.9383,4.0219,0.6852
dsgdb9nsd_010749,-1.057,-2.628,1.9089
dsgdb9nsd_010750,2.4063,0.7332,0.7852
dsgdb9nsd_010753,1.0411,0.6901,0.5798
dsgdb9nsd_010754,-0.1177,2.2263,0.8503
dsgdb9nsd_010755,1.3935,3.4728,-1.0564
dsgdb9nsd_010756,-0.0187,-1.1819,-0.6474
dsgdb9nsd_010759,-2.2545,1.0222,-0.0879
dsgdb9nsd_010760,-2.4365,-0.1569,-0.588
dsgdb9nsd_010763,-0.4122,1.538,-0.3457
dsgdb9nsd_010766,0.2895,0.7709,-1.2751
dsgdb9nsd_010768,-2.422,0.4455,0.9774
dsgdb9nsd_010770,0,2.3832,1.363
dsgdb9nsd_010771,-1.4361,1.4129,1.1011
dsgdb9nsd_010772,-0.504,3.5717,0.7065
dsgdb9nsd_010775,1.0818,-2.5479,1.8681
dsgdb9nsd_010777,2.4638,0,0.662
dsgdb9nsd_010778,-1.3433,-0.0003,0.336
dsgdb9nsd_010781,0.7095,-1.07,0.2614
dsgdb9nsd_010782,0,0.0004,1.0806
dsgdb9nsd_010785,-7.4654,0.6749,0.9151
dsgdb9nsd_010786,0.0001,-0.0809,0.0005
dsgdb9nsd_010787,0.2533,-0.0496,0.6247
dsgdb9nsd_010788,0.5661,0.7146,1.4336
dsgdb9nsd_010792,1.1934,1.2614,-0.1678
dsgdb9nsd_010793,-0.0002,0,-0.0006
dsgdb9nsd_010794,-0.8569,-0.7369,-0.0521
dsgdb9nsd_010795,1.2559,1.2404,1.0598
dsgdb9nsd_010797,1.0247,0.0001,0.0008
dsgdb9nsd_010798,-1.6564,1.8919,0.6456
dsgdb9nsd_010799,0.477,1.9787,1.5635
dsgdb9nsd_010801,2.3749,0.0004,-0.0005
dsgdb9nsd_010802,3.4264,-0.3039,0.6994
dsgdb9nsd_010804,-3.8881,-0.7474,0.0006
dsgdb9nsd_010805,4.3885,1.0714,0.0812
dsgdb9nsd_010808,-4.2531,1.7703,0.4963
dsgdb9nsd_010814,4.1746,-0.8352,0.124
dsgdb9nsd_010815,4.8808,1.0053,0.2575
dsgdb9nsd_010816,-3.7476,-0.2745,1.2873
dsgdb9nsd_010818,5.4266,-0.4996,-0.164
dsgdb9nsd_010820,2.1948,-0.6317,-1.3412
dsgdb9nsd_010821,-3.0322,0.4881,0.8887
dsgdb9nsd_010822,-4.3648,1.865,0.7417
dsgdb9nsd_010823,-3.2887,-0.1295,-0.1196
dsgdb9nsd_010824,-2.8175,0,1.1435
dsgdb9nsd_010825,2.4269,0.8808,0.569
dsgdb9nsd_010827,-3.8998,-0.554,0.0179
dsgdb9nsd_010828,-4.4024,1.277,-0.0604
dsgdb9nsd_010829,-3.5119,1.5123,0.5727
dsgdb9nsd_010830,3.3265,1.767,0.4649
dsgdb9nsd_010831,4.2556,0.0003,0.5897
dsgdb9nsd_010834,2.7314,1.2576,0.6613
dsgdb9nsd_010835,4.7907,1.3346,0.3529
dsgdb9nsd_010836,4.0779,0.3215,0.5687
dsgdb9nsd_010844,3.7049,0.3986,0.8721
dsgdb9nsd_010845,3.6847,-0.944,-0.2215
dsgdb9nsd_010846,-4.3932,0.877,-0.3324
dsgdb9nsd_010847,4.1777,0.3924,-0.4863
dsgdb9nsd_010848,5.2988,-0.9168,-0.4654
dsgdb9nsd_010849,0.6789,0.8091,0.698
dsgdb9nsd_010850,-0.7993,-2.06,0.7825
dsgdb9nsd_010853,1.4034,-1.152,0.0161
dsgdb9nsd_010854,-0.0355,-0.2009,-0.0972
dsgdb9nsd_010855,1.7618,0.0867,-0.2649
dsgdb9nsd_010857,1.4486,0.8363,-0.9849
dsgdb9nsd_010858,1.3991,0.9719,-1.181
dsgdb9nsd_010859,0.0546,0,-0.115
dsgdb9nsd_010860,-0.3631,0.9412,-0.6099
dsgdb9nsd_010862,-1.1696,0.6618,-1.3185
dsgdb9nsd_010863,0.1248,0.1116,0.0748
dsgdb9nsd_010865,0.6166,0,-1.7988
dsgdb9nsd_010866,-1.0552,0.9994,-1.2342
dsgdb9nsd_010868,-0.7399,0.5989,1.1724
